State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,temperature,humidity,wind_speed ,Rainfall,soil_type
Haryana,JHAJJAR,2007,Kharif     ,Cotton(lint),923,2000,25.89,43.25,3.09,1262.6,alluvial
Haryana,JHAJJAR,2008,Kharif     ,Cotton(lint),559,3000,25.19,47.12,2.83,1262.6,alluvial
Haryana,JHAJJAR,2009,Kharif     ,Cotton(lint),910,3000,26.37,40.69,2.91,1262.6,alluvial
Haryana,JHAJJAR,2010,Kharif     ,Cotton(lint),513,1000,25.98,47.62,2.84,1262.6,alluvial
Haryana,JHAJJAR,2011,Kharif     ,Cotton(lint),952,3000,25.1,49.94,2.71,1262.6,alluvial
Haryana,JHAJJAR,2012,Kharif     ,Cotton(lint),2872,7000,25.3,40.5,3.23,1262.6,alluvial
Haryana,JIND,1997,Whole Year ,Cotton(lint),60000,102000,24.73,43.31,2.77,1351.75,alluvial
Haryana,JIND,1998,Kharif     ,Cotton(lint),45896,67000,25.39,43.69,2.84,1351.75,alluvial
Haryana,JIND,1999,Kharif     ,Cotton(lint),36705,82000,27.14,30.62,3.06,1351.75,alluvial
Haryana,JIND,2000,Kharif     ,Cotton(lint),38866,77000,26.44,32.62,3.07,1351.75,alluvial
Haryana,JIND,2001,Kharif     ,Cotton(lint),46826,77000,25.92,36.94,2.78,1351.75,alluvial
Haryana,JIND,2002,Kharif     ,Cotton(lint),37753,49000,27,33.69,2.98,1351.75,alluvial
Haryana,JIND,2003,Kharif     ,Cotton(lint),43210,111000,25.29,44.25,2.75,1351.75,alluvial
Haryana,JIND,2004,Kharif     ,Cotton(lint),49970,148000,26.42,38.81,2.98,1351.75,alluvial
Haryana,JIND,2005,Kharif     ,Cotton(lint),49688,129000,25.32,42.94,3,1351.75,alluvial
Haryana,JIND,2006,Kharif     ,Cotton(lint),45777,137000,26.47,40.5,3.05,1351.75,alluvial
Haryana,JIND,2007,Kharif     ,Cotton(lint),44338,165000,26.08,41.38,2.98,1351.75,alluvial
Haryana,JIND,2008,Kharif     ,Cotton(lint),45062,153000,24.93,47.25,2.75,1351.75,alluvial
Haryana,JIND,2009,Kharif     ,Cotton(lint),45989,141000,26.31,38.44,2.82,1351.75,alluvial
Haryana,JIND,2010,Kharif     ,Cotton(lint),47272,161000,25.93,44.38,2.71,1351.75,alluvial
Haryana,JIND,2011,Kharif     ,Cotton(lint),63012,255000,25.04,48.44,2.7,1351.75,alluvial
Haryana,JIND,2012,Kharif     ,Cotton(lint),66780,244000,25.28,39.06,3.19,1351.75,alluvial
Karnataka,BAGALKOT,1998,Kharif     ,Cotton(lint),15225,22129,26.13,58,3.2,582,black
Karnataka,BAGALKOT,1999,Kharif     ,Cotton(lint),11979,18434,26.21,60.19,3.09,582,black
Karnataka,BAGALKOT,2000,Kharif     ,Cotton(lint),15767,23002,25.74,56.5,3.34,582,black
Karnataka,BAGALKOT,2001,Kharif     ,Cotton(lint),14104,22539,25.74,56.69,3.17,582,black
Karnataka,BAGALKOT,2002,Kharif     ,Cotton(lint),3511,5149,26.05,56,3.37,582,black
Karnataka,BAGALKOT,2003,Kharif     ,Cotton(lint),3226,6374,26.65,54.25,3.32,582,black
Karnataka,BAGALKOT,2004,Kharif     ,Cotton(lint),7315,12172,26.82,54.69,3.28,582,black
Karnataka,BAGALKOT,2005,Whole Year ,Cotton(lint),5632,9351,25.84,56.75,3.28,582,black
Karnataka,BAGALKOT,2006,Whole Year ,Cotton(lint),2974,4695,25.5,61.19,3.03,582,black
Karnataka,BAGALKOT,2007,Whole Year ,Cotton(lint),2660,3791,25.65,60.31,3.3,582,black
Karnataka,BAGALKOT,2008,Whole Year ,Cotton(lint),2466,5901,25.68,60.38,3.06,582,black
Karnataka,BAGALKOT,2009,Whole Year ,Cotton(lint),2824,4402,25.42,60.62,3.2,582,black
Karnataka,BAGALKOT,2010,Kharif     ,Cotton(lint),1034,2338,26.17,59.44,3.16,582,black
Karnataka,BAGALKOT,2010,Rabi       ,Cotton(lint),1357,1938,26.29,59.44,3.16,582,black
Karnataka,BAGALKOT,2011,Kharif     ,Cotton(lint),1007,2450,26,62.25,3.02,582,black
Karnataka,BAGALKOT,2011,Rabi       ,Cotton(lint),874,928,26.37,62.25,3.02,582,black
Karnataka,BAGALKOT,2012,Kharif     ,Cotton(lint),477,909,25.9,56.62,3.42,582,black
Karnataka,BAGALKOT,2012,Rabi       ,Cotton(lint),328,409,25.9,56.62,3.42,582,black
Karnataka,BAGALKOT,2013,Kharif     ,Cotton(lint),606,1795,26.96,54.31,3.36,582,black
Karnataka,BAGALKOT,2013,Rabi       ,Cotton(lint),354,653,26.96,54.31,3.36,582,black
Karnataka,BAGALKOT,2014,Kharif     ,Cotton(lint),3299,8996,25.96,58.69,3.42,582,black
Karnataka,BAGALKOT,2014,Rabi       ,Cotton(lint),210,334,25.96,58.69,3.42,582,black
Karnataka,BAGALKOT,2014,Summer     ,Cotton(lint),350,663,25.96,59.31,3.16,582,black
Karnataka,BELGAUM,1998,Kharif     ,Cotton(lint),65829,98969,24.18,69.38,2.62,826,black
Karnataka,BELGAUM,1999,Kharif     ,Cotton(lint),49070,86693,24.2,70.94,2.69,826,black
Karnataka,BELGAUM,2000,Kharif     ,Cotton(lint),49186,94627,23.98,67.5,2.75,826,black
Karnataka,BELGAUM,2001,Kharif     ,Cotton(lint),40767,50651,23.95,67.31,2.73,826,black
Karnataka,BELGAUM,2002,Kharif     ,Cotton(lint),29028,31313,24.21,66.44,2.89,826,black
Karnataka,BELGAUM,2003,Kharif     ,Cotton(lint),18749,13700,24.69,66.19,2.72,826,black
Karnataka,BELGAUM,2004,Kharif     ,Cotton(lint),37659,62440,24.96,65.25,2.69,826,black
Karnataka,BELGAUM,2005,Whole Year ,Cotton(lint),28359,41840,24.24,66.94,2.77,826,black
Karnataka,BELGAUM,2006,Whole Year ,Cotton(lint),28247,50807,23.98,69.69,2.71,826,black
Karnataka,BELGAUM,2007,Whole Year ,Cotton(lint),21050,51444,23.95,70.38,2.85,826,black
Karnataka,BELGAUM,2008,Whole Year ,Cotton(lint),20041,38609,24.09,70.56,2.68,826,black
Karnataka,BELGAUM,2009,Whole Year ,Cotton(lint),30046,63454,23.83,69.44,2.67,826,black
Karnataka,BELGAUM,2010,Kharif     ,Cotton(lint),37660,83178,24.49,69.62,2.69,826,black
Karnataka,BELGAUM,2010,Rabi       ,Cotton(lint),671,1277,24.4,73.19,2.59,826,black
Karnataka,BELGAUM,2011,Kharif     ,Cotton(lint),37618,84884,24.01,68.69,2.86,826,black
Karnataka,BELGAUM,2011,Rabi       ,Cotton(lint),394,744,24.01,68.69,2.86,826,black
Karnataka,BELGAUM,2012,Kharif     ,Cotton(lint),22513,41389,24.39,66.19,2.73,826,black
Karnataka,BELGAUM,2012,Summer     ,Cotton(lint),162,449,24.39,66.19,2.73,826,black
Karnataka,BELGAUM,2013,Kharif     ,Cotton(lint),29844,83384,24.14,69.12,2.85,826,black
Karnataka,BELGAUM,2013,Rabi       ,Cotton(lint),1256,2316,24.14,69.12,2.85,826,black
Karnataka,BELGAUM,2013,Summer     ,Cotton(lint),265,955,24.14,69.12,2.85,826,black
Karnataka,BELGAUM,2014,Kharif     ,Cotton(lint),39811,108785,24.26,69.31,2.61,826,black
Karnataka,BELGAUM,2014,Rabi       ,Cotton(lint),470,749,24.26,69.31,2.61,826,black
Karnataka,BELGAUM,2014,Summer     ,Cotton(lint),29,55,24.26,69.31,2.61,826,black
Karnataka,BELLARY,1998,Kharif     ,Cotton(lint),66412,85696,26.81,61.31,3.09,599,mixed red and black
Karnataka,BELLARY,1999,Kharif     ,Cotton(lint),55563,55883,26.08,59.5,3.41,599,mixed red and black
Karnataka,BELLARY,2000,Kharif     ,Cotton(lint),52037,68670,26.23,58.88,3.27,599,mixed red and black
Karnataka,BELLARY,2001,Kharif     ,Cotton(lint),51505,69414,26.47,58.5,3.39,599,mixed red and black
Karnataka,BELLARY,2002,Kharif     ,Cotton(lint),35188,38941,27.01,56.38,3.48,599,mixed red and black
Karnataka,BELLARY,2003,Kharif     ,Cotton(lint),26088,21825,27.4,55.31,3.43,599,mixed red and black
Karnataka,BELLARY,2004,Kharif     ,Cotton(lint),42373,48777,26.19,59.69,3.37,599,mixed red and black
Karnataka,BELLARY,2005,Whole Year ,Cotton(lint),26690,35262,25.88,64.56,2.98,599,mixed red and black
Karnataka,BELLARY,2006,Whole Year ,Cotton(lint),19167,28963,26.19,61.81,3.34,599,mixed red and black
Karnataka,BELLARY,2007,Whole Year ,Cotton(lint),26604,48546,25.83,63.25,3.11,599,mixed red and black
Karnataka,BELLARY,2008,Whole Year ,Cotton(lint),19627,36344,25.75,63.06,3.14,599,mixed red and black
Karnataka,BELLARY,2009,Whole Year ,Cotton(lint),25269,47008,26.38,61.31,3.33,599,mixed red and black
Karnataka,BELLARY,2010,Kharif     ,Cotton(lint),37118,100359,26.37,64.56,3.12,599,mixed red and black
Karnataka,BELLARY,2011,Kharif     ,Cotton(lint),37717,80774,26.72,56.81,3.48,599,mixed red and black
Karnataka,BELLARY,2012,Kharif     ,Cotton(lint),62710,171708,26.33,60.44,3.29,599,mixed red and black
Karnataka,BIDAR,1998,Kharif     ,Cotton(lint),3616,3439,26.37,59,2.49,599,laterite
Karnataka,BIDAR,1999,Kharif     ,Cotton(lint),2817,3001,25.83,53.81,2.68,838,laterite
Karnataka,BIDAR,2000,Kharif     ,Cotton(lint),1373,1994,25.87,52.56,2.48,838,laterite
Karnataka,BIDAR,2001,Kharif     ,Cotton(lint),1843,1668,25.96,55.5,2.62,838,laterite
Karnataka,BIDAR,2002,Kharif     ,Cotton(lint),1477,2410,26.64,52.31,2.67,838,laterite
Karnataka,BIDAR,2003,Kharif     ,Cotton(lint),1321,1373,26.62,54.81,2.67,838,laterite
Karnataka,BIDAR,2004,Kharif     ,Cotton(lint),1914,2194,25.8,56.94,2.67,838,laterite
Karnataka,BIDAR,2005,Whole Year ,Cotton(lint),1505,1279,25.49,60.31,2.6,838,laterite
Karnataka,BIDAR,2006,Whole Year ,Cotton(lint),1430,1151,25.38,62.25,2.53,838,laterite
Karnataka,BIDAR,2007,Whole Year ,Cotton(lint),1307,1066,25.9,57.38,2.53,838,laterite
Karnataka,BIDAR,2008,Whole Year ,Cotton(lint),1384,1270,25.56,58.5,2.55,838,laterite
Karnataka,BIDAR,2009,Whole Year ,Cotton(lint),1165,1115,26.55,55,2.6,838,laterite
Karnataka,BIDAR,2010,Kharif     ,Cotton(lint),787,901,26.36,60.5,2.48,838,laterite
Karnataka,BIDAR,2011,Kharif     ,Cotton(lint),632,1286,25.94,55.81,2.69,838,laterite
Karnataka,BIDAR,2012,Kharif     ,Cotton(lint),549,1261,26.41,52.44,2.68,838,laterite
Karnataka,BIDAR,2013,Kharif     ,Cotton(lint),319,945,25.71,61.19,2.74,838,laterite
Karnataka,BIDAR,2014,Kharif     ,Cotton(lint),291,794,26.15,56.19,2.55,838,laterite
Karnataka,BIJAPUR,1998,Kharif     ,Cotton(lint),8727,12667,26.46,58.38,2.98,578,black
Karnataka,BIJAPUR,1999,Kharif     ,Cotton(lint),7198,12749,26.01,53.56,3.27,578,black
Karnataka,BIJAPUR,2000,Kharif     ,Cotton(lint),14718,27539,26.14,52.75,3.08,578,black
Karnataka,BIJAPUR,2001,Kharif     ,Cotton(lint),11094,14634,26.27,54.25,3.26,578,black
Karnataka,BIJAPUR,2002,Kharif     ,Cotton(lint),2851,3673,26.88,51.88,3.2,578,black
Karnataka,BIJAPUR,2003,Kharif     ,Cotton(lint),1226,1753,27.27,50.75,3.25,578,black
Karnataka,BIJAPUR,2004,Kharif     ,Cotton(lint),3043,7663,26.15,54.44,3.16,578,black
Karnataka,BIJAPUR,2005,Whole Year ,Cotton(lint),1863,5568,25.9,57.75,3.06,578,black
Karnataka,BIJAPUR,2006,Whole Year ,Cotton(lint),1746,3317,26.01,57.81,3.18,578,black
Karnataka,BIJAPUR,2007,Whole Year ,Cotton(lint),4100,10326,26.28,55.94,3.08,578,black
Karnataka,BIJAPUR,2008,Whole Year ,Cotton(lint),5553,12932,25.94,57,3.17,578,black
Karnataka,BIJAPUR,2009,Whole Year ,Cotton(lint),3669,7636,26.72,55.31,3.11,578,black
Karnataka,BIJAPUR,2010,Kharif     ,Cotton(lint),9599,26525,26.9,58.31,3.02,578,black
Karnataka,BIJAPUR,2011,Kharif     ,Cotton(lint),11130,29346,26.4,53.56,3.34,578,black
Karnataka,BIJAPUR,2012,Kharif     ,Cotton(lint),11247,25893,27,49.44,3.35,578,black
Karnataka,BIJAPUR,2013,Kharif     ,Cotton(lint),9881,23301,26.45,55.62,3.38,578,black
Karnataka,BIJAPUR,2014,Kharif     ,Cotton(lint),14303,32450,26.57,55.19,3.14,578,black
Karnataka,CHAMARAJANAGAR,1998,Kharif     ,Cotton(lint),12738,32303,23.96,72.56,2.12,787,red
Karnataka,CHAMARAJANAGAR,1999,Kharif     ,Cotton(lint),12157,16746,23.23,70.88,2.24,787,red
Karnataka,CHAMARAJANAGAR,2000,Kharif     ,Cotton(lint),9652,7944,23.51,69.75,2.36,787,red
Karnataka,CHAMARAJANAGAR,2001,Kharif     ,Cotton(lint),10547,7085,23.65,70.69,2.3,787,red
Karnataka,CHAMARAJANAGAR,2002,Kharif     ,Cotton(lint),5271,928,24.13,67.19,2.34,787,red
Karnataka,CHAMARAJANAGAR,2003,Kharif     ,Cotton(lint),5420,1143,24.3,67.81,2.27,787,red
Karnataka,CHAMARAJANAGAR,2004,Kharif     ,Cotton(lint),14169,3485,23.35,70.94,2.23,787,red
Karnataka,CHAMARAJANAGAR,2005,Whole Year ,Cotton(lint),6842,3169,23.6,72.94,2.12,787,red
Karnataka,CHAMARAJANAGAR,2006,Whole Year ,Cotton(lint),1511,731,23.32,72.81,2.36,787,red
Karnataka,CHAMARAJANAGAR,2007,Whole Year ,Cotton(lint),2248,1772,23.38,71.75,2.12,787,red
Karnataka,CHAMARAJANAGAR,2008,Whole Year ,Cotton(lint),443,423,22.97,73.69,2.11,787,red
Karnataka,CHAMARAJANAGAR,2009,Whole Year ,Cotton(lint),754,683,23.78,69.69,2.31,787,red
Karnataka,CHAMARAJANAGAR,2010,Kharif     ,Cotton(lint),2593,2531,23.79,72.81,2.1,787,red
Karnataka,CHAMARAJANAGAR,2011,Kharif     ,Cotton(lint),6522,10277,23.44,70.31,2.3,787,red
Karnataka,CHAMARAJANAGAR,2012,Kharif     ,Cotton(lint),7319,6298,24.25,66.19,2.34,787,red
Karnataka,CHAMARAJANAGAR,2013,Kharif     ,Cotton(lint),10166,30108,23.88,69.44,2.35,787,red
Karnataka,CHAMARAJANAGAR,2014,Kharif     ,Cotton(lint),15063,17592,23.88,69.44,2.23,787,red
Karnataka,CHIKBALLAPUR,2010,Kharif     ,Cotton(lint),93,244,24.08,69.88,2.88,736,laterite
Karnataka,CHIKBALLAPUR,2011,Kharif     ,Cotton(lint),136,416,23.69,66,3.18,736,laterite
Karnataka,CHIKBALLAPUR,2012,Kharif     ,Cotton(lint),120,276,24.48,61.81,3.24,736,laterite
Karnataka,CHIKBALLAPUR,2013,Kharif     ,Cotton(lint),160,474,23.83,61.81,3.22,736,laterite
Karnataka,CHIKBALLAPUR,2014,Kharif     ,Cotton(lint),67,183,24.26,67.44,3.16,736,laterite
Karnataka,CHIKMAGALUR,1998,Kharif     ,Cotton(lint),3270,4898,22.71,63.88,1.05,736,red
Karnataka,CHIKMAGALUR,1999,Kharif     ,Cotton(lint),2108,2489,21.88,79.56,1.09,736,red
Karnataka,CHIKMAGALUR,2000,Kharif     ,Cotton(lint),1969,2906,21.9,78.56,1.11,736,red
Karnataka,CHIKMAGALUR,2001,Kharif     ,Cotton(lint),1537,1271,22.17,78.81,1.09,736,red
Karnataka,CHIKMAGALUR,2002,Kharif     ,Cotton(lint),1711,1950,22.51,77.38,1.09,736,red
Karnataka,CHIKMAGALUR,2003,Kharif     ,Cotton(lint),392,407,22.76,77.25,1.05,736,red
Karnataka,CHIKMAGALUR,2004,Kharif     ,Cotton(lint),2037,2504,22.17,77.75,1.1,736,red
Karnataka,CHIKMAGALUR,2005,Whole Year ,Cotton(lint),2157,1796,22.55,79,1.04,736,red
Karnataka,CHIKMAGALUR,2006,Whole Year ,Cotton(lint),2023,2227,22.17,79.19,1.14,736,red
Karnataka,CHIKMAGALUR,2007,Whole Year ,Cotton(lint),1868,3372,22.01,80.25,1.05,736,red
Karnataka,CHIKMAGALUR,2008,Whole Year ,Cotton(lint),1202,1364,21.83,79.94,1.05,736,red
Karnataka,CHIKMAGALUR,2009,Whole Year ,Cotton(lint),1028,1425,22.53,78.75,1.08,736,red
Karnataka,CHIKMAGALUR,2010,Kharif     ,Cotton(lint),877,2044,22.38,82.94,0.98,736,red
Karnataka,CHIKMAGALUR,2011,Kharif     ,Cotton(lint),1026,1181,21.73,80,1.12,736,red
Karnataka,CHIKMAGALUR,2012,Kharif     ,Cotton(lint),1159,952,22.34,77.44,1.08,736,red
Karnataka,CHIKMAGALUR,2013,Kharif     ,Cotton(lint),1299,1386,22.2,79.25,1.12,736,red
Karnataka,CHIKMAGALUR,2014,Kharif     ,Cotton(lint),1843,3018,22.34,79.38,1.03,736,red
Karnataka,CHITRADURGA,1998,Kharif     ,Cotton(lint),26795,30271,24.93,68.25,2.91,540,mixed red and black
Karnataka,CHITRADURGA,1999,Kharif     ,Cotton(lint),13905,15166,23.98,67.44,3.12,540,mixed red and black
Karnataka,CHITRADURGA,2000,Kharif     ,Cotton(lint),16297,27965,24.11,66.69,3.11,540,mixed red and black
Karnataka,CHITRADURGA,2001,Kharif     ,Cotton(lint),17762,16460,24.42,65.94,3.16,540,mixed red and black
Karnataka,CHITRADURGA,2002,Kharif     ,Cotton(lint),7553,9979,24.94,63.44,3.2,540,mixed red and black
Karnataka,CHITRADURGA,2003,Kharif     ,Cotton(lint),4092,4300,25.35,62.5,3.09,540,mixed red and black
Karnataka,CHITRADURGA,2004,Kharif     ,Cotton(lint),15420,24022,24.23,66,3.12,540,mixed red and black
Karnataka,CHITRADURGA,2005,Whole Year ,Cotton(lint),15383,26687,24.26,70.06,2.81,540,mixed red and black
Karnataka,CHITRADURGA,2006,Whole Year ,Cotton(lint),8535,12117,24.17,68.62,3.2,540,mixed red and black
Karnataka,CHITRADURGA,2007,Whole Year ,Cotton(lint),10648,24767,24,69.12,2.87,540,mixed red and black
Karnataka,CHITRADURGA,2008,Whole Year ,Cotton(lint),4372,7054,23.73,69.94,2.92,540,mixed red and black
Karnataka,CHITRADURGA,2009,Whole Year ,Cotton(lint),10513,14749,24.43,68.19,3.07,540,mixed red and black
Karnataka,CHITRADURGA,2010,Kharif     ,Cotton(lint),14514,32813,24.25,72.75,2.74,540,mixed red and black
Karnataka,CHITRADURGA,2011,Kharif     ,Cotton(lint),20190,37180,23.98,67.62,3.21,540,mixed red and black
Karnataka,CHITRADURGA,2012,Kharif     ,Cotton(lint),17637,25526,24.58,64.44,3.1,540,mixed red and black
Karnataka,CHITRADURGA,2013,Kharif     ,Cotton(lint),20250,34287,24.3,67.69,3.12,540,mixed red and black
Karnataka,CHITRADURGA,2014,Kharif     ,Cotton(lint),28366,48504,24.26,68.31,2.91,540,mixed red and black
Karnataka,DAVANGERE,1998,Kharif     ,Cotton(lint),26284,31242,25.08,70.44,2.9,659,red
Karnataka,DAVANGERE,1999,Kharif     ,Cotton(lint),10250,11062,24.35,68.88,3.05,659,red
Karnataka,DAVANGERE,2000,Kharif     ,Cotton(lint),6321,8061,24.45,68.31,3.03,659,red
Karnataka,DAVANGERE,2001,Kharif     ,Cotton(lint),10159,9014,24.69,67.5,3.09,659,red
Karnataka,DAVANGERE,2002,Kharif     ,Cotton(lint),4660,4327,25.15,66.06,3.05,659,red
Karnataka,DAVANGERE,2003,Kharif     ,Cotton(lint),3590,2961,25.53,65.44,2.98,659,red
Karnataka,DAVANGERE,2004,Kharif     ,Cotton(lint),6869,12610,24.63,67.19,3.06,659,red
Karnataka,DAVANGERE,2005,Whole Year ,Cotton(lint),6364,8361,24.6,71,2.84,659,red
Karnataka,DAVANGERE,2006,Whole Year ,Cotton(lint),4976,10089,24.58,69.69,3.2,659,red
Karnataka,DAVANGERE,2007,Whole Year ,Cotton(lint),6174,17914,24.4,71.19,2.89,659,red
Karnataka,DAVANGERE,2008,Whole Year ,Cotton(lint),8051,15797,24.23,70.31,2.93,659,red
Karnataka,DAVANGERE,2009,Whole Year ,Cotton(lint),16843,28211,24.87,69.94,2.98,659,red
Karnataka,DAVANGERE,2010,Kharif     ,Cotton(lint),22871,50664,24.68,74.44,2.74,659,red
Karnataka,DAVANGERE,2011,Kharif     ,Cotton(lint),22930,58939,24.36,69.31,3.16,659,red
Karnataka,DAVANGERE,2012,Kharif     ,Cotton(lint),14903,26399,24.92,66.75,2.98,659,red
Karnataka,DAVANGERE,2013,Kharif     ,Cotton(lint),19895,25348,24.72,68.56,3.12,659,red
Karnataka,DAVANGERE,2014,Kharif     ,Cotton(lint),20325,29075,24.73,69.44,2.89,659,red
Karnataka,GADAG,1998,Kharif     ,Cotton(lint),62230,69246,25.84,62.56,62.56,624,red
Karnataka,GADAG,1999,Kharif     ,Cotton(lint),57536,41642,25.3,59.94,59.94,624,red
Karnataka,GADAG,2000,Kharif     ,Cotton(lint),67713,97437,25.33,59.88,59.88,624,red
Karnataka,GADAG,2001,Kharif     ,Cotton(lint),77125,50442,25.62,58.69,58.69,624,red
Karnataka,GADAG,2002,Kharif     ,Cotton(lint),45540,20497,26.23,57.06,57.06,624,red
Karnataka,GADAG,2003,Kharif     ,Cotton(lint),37175,7485,26.43,57.31,57.31,624,red
Karnataka,GADAG,2004,Kharif     ,Cotton(lint),59863,42548,25.44,59.5,59.5,624,red
Karnataka,GADAG,2005,Whole Year ,Cotton(lint),55846,44817,25.09,64.19,64.19,624,red
Karnataka,GADAG,2006,Whole Year ,Cotton(lint),37817,17854,25.26,63.06,63.06,624,red
Karnataka,GADAG,2007,Whole Year ,Cotton(lint),49518,76528,25.18,63.88,63.88,624,red
Karnataka,GADAG,2008,Whole Year ,Cotton(lint),41834,95198,24.94,63.75,63.75,624,red
Karnataka,GADAG,2009,Whole Year ,Cotton(lint),62015,82054,25.59,63.12,63.12,624,red
Karnataka,GADAG,2010,Kharif     ,Cotton(lint),24843,57340,25.64,66.19,66.19,624,red
Karnataka,GADAG,2011,Kharif     ,Cotton(lint),24721,43291,25.44,60.44,60.44,624,red
Karnataka,GADAG,2012,Kharif     ,Cotton(lint),12863,20413,25.8,58.31,58.31,624,red
Karnataka,GADAG,2013,Kharif     ,Cotton(lint),25670,100411,25.43,61.62,61.62,624,red
Karnataka,GADAG,2014,Kharif     ,Cotton(lint),64795,198055,25.43,62.81,62.81,624,red
Karnataka,GULBARGA,1998,Kharif     ,Cotton(lint),20113,38605,26.67,58.25,2.61,872,red
Karnataka,GULBARGA,1999,Kharif     ,Cotton(lint),12085,18754,26.41,51.56,2.88,872,red
Karnataka,GULBARGA,2000,Kharif     ,Cotton(lint),10595,28167,26.23,52.44,2.61,872,red
Karnataka,GULBARGA,2001,Kharif     ,Cotton(lint),28394,53835,26.39,54.5,2.79,872,red
Karnataka,GULBARGA,2002,Kharif     ,Cotton(lint),16443,43235,26.91,52.31,2.77,872,red
Karnataka,GULBARGA,2003,Kharif     ,Cotton(lint),17295,48613,27.3,51.81,2.88,872,red
Karnataka,GULBARGA,2004,Kharif     ,Cotton(lint),27881,73916,26.09,56.25,2.74,872,red
Karnataka,GULBARGA,2005,Whole Year ,Cotton(lint),28773,103776,25.83,59.44,2.73,872,red
Karnataka,GULBARGA,2006,Whole Year ,Cotton(lint),23582,85067,25.96,59.69,2.7,872,red
Karnataka,GULBARGA,2007,Whole Year ,Cotton(lint),26010,106214,26.3,56.31,2.69,872,red
Karnataka,GULBARGA,2008,Whole Year ,Cotton(lint),50976,185757,25.92,57.69,2.73,872,red
Karnataka,GULBARGA,2009,Whole Year ,Cotton(lint),23502,55471,26.87,54.69,2.76,872,red
Karnataka,GULBARGA,2010,Kharif     ,Cotton(lint),13759,38254,26.76,59.56,2.61,872,red
Karnataka,GULBARGA,2011,Kharif     ,Cotton(lint),26496,107190,26.61,52.94,2.92,872,red
Karnataka,GULBARGA,2012,Kharif     ,Cotton(lint),39523,90771,26.92,50.94,2.84,872,red
Karnataka,GULBARGA,2013,Kharif     ,Cotton(lint),47273,269445,26.23,58.69,2.89,872,red
Karnataka,GULBARGA,2014,Kharif     ,Cotton(lint),82637,338020,26.47,56.06,2.68,872,red
Karnataka,HASSAN,1998,Kharif     ,Cotton(lint),5225,5688,23.28,74.19,2.17,1142,red
Karnataka,HASSAN,1999,Kharif     ,Cotton(lint),5425,9278,22.32,73.88,2.26,1142,red
Karnataka,HASSAN,2000,Kharif     ,Cotton(lint),3462,5608,22.57,71.94,2.35,1142,red
Karnataka,HASSAN,2001,Kharif     ,Cotton(lint),2326,4147,22.8,72.5,2.3,1142,red
Karnataka,HASSAN,2002,Kharif     ,Cotton(lint),1802,957,23.24,69.62,2.32,1142,red
Karnataka,HASSAN,2003,Kharif     ,Cotton(lint),169,133,23.51,69.44,2.23,1142,red
Karnataka,HASSAN,2004,Kharif     ,Cotton(lint),1809,1795,22.65,71.88,2.29,1142,red
Karnataka,HASSAN,2005,Whole Year ,Cotton(lint),1249,1221,23,73.81,2.12,1142,red
Karnataka,HASSAN,2006,Whole Year ,Cotton(lint),3106,2551,22.58,74.06,2.35,1142,red
Karnataka,HASSAN,2007,Whole Year ,Cotton(lint),1108,966,22.58,73.75,2.13,1142,red
Karnataka,HASSAN,2008,Whole Year ,Cotton(lint),815,1303,22.19,75.44,2.16,1142,red
Karnataka,HASSAN,2009,Whole Year ,Cotton(lint),297,453,22.89,73.06,2.28,1142,red
Karnataka,HASSAN,2010,Kharif     ,Cotton(lint),106,234,22.88,76.69,2.06,1142,red
Karnataka,HASSAN,2011,Kharif     ,Cotton(lint),88,178,22.26,74.12,2.31,1142,red
Karnataka,HASSAN,2012,Kharif     ,Cotton(lint),64,147,23,70.19,2.25,1142,red
Karnataka,HASSAN,2013,Kharif     ,Cotton(lint),281,832,22.7,73.81,2.33,1142,red
Karnataka,HASSAN,2014,Kharif     ,Cotton(lint),400,1091,22.79,73.38,2.16,1142,red
Karnataka,HAVERI,1998,Kharif     ,Cotton(lint),79382,91997,25.74,65.44,2.95,800,laterite
Karnataka,HAVERI,1999,Kharif     ,Cotton(lint),71949,65398,25.15,63.19,3.16,800,laterite
Karnataka,HAVERI,2000,Kharif     ,Cotton(lint),67008,119094,25.18,63.12,3.05,800,laterite
Karnataka,HAVERI,2001,Kharif     ,Cotton(lint),80825,79106,25.52,61.44,3.2,800,laterite
Karnataka,HAVERI,2002,Kharif     ,Cotton(lint),59585,49612,26.09,59.88,3.15,800,laterite
Karnataka,HAVERI,2003,Kharif     ,Cotton(lint),47319,31332,26.39,59.5,3.09,800,laterite
Karnataka,HAVERI,2004,Kharif     ,Cotton(lint),63400,92471,25.35,62.12,3.12,800,laterite
Karnataka,HAVERI,2005,Whole Year ,Cotton(lint),59771,96519,25.07,66.94,2.84,800,laterite
Karnataka,HAVERI,2006,Whole Year ,Cotton(lint),76459,129621,25.15,65.56,3.2,800,laterite
Karnataka,HAVERI,2007,Whole Year ,Cotton(lint),78900,152978,25.01,67,2.91,800,laterite
Karnataka,HAVERI,2008,Whole Year ,Cotton(lint),91934,163838,24.8,66.5,2.97,800,laterite
Karnataka,HAVERI,2009,Whole Year ,Cotton(lint),109231,143134,25.43,65.94,3,800,laterite
Karnataka,HAVERI,2010,Kharif     ,Cotton(lint),100887,277675,25.39,69.62,2.79,800,laterite
